response,rt,question_order,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,subject_id,study_id,session_id,subj_code,key_assignment,stimulus,success,task
null,null,,html-keyboard-response,223,3636,0.0-8.0-7.0-2.0-0.4,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,677,,html-keyboard-response,224,3656,0.0-8.0-7.0-2.0-1.4,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab member spends the night sleeping on fragile lab equipment.</b><br>",,response
null,null,,html-keyboard-response,225,3677,0.0-8.0-7.0-2.0-0.5,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,680,,html-keyboard-response,226,3686,0.0-8.0-7.0-2.0-1.5,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A skilled technician enters the lab to discuss a job opening.</b><br>",,response
null,null,,html-keyboard-response,227,3694,0.0-8.0-7.0-2.0-0.6,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,687,,html-keyboard-response,228,3702,0.0-8.0-7.0-2.0-1.6,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A student enters the laboratory to observe the scientists' work.</b><br>",,response
null,null,,html-keyboard-response,229,3710,0.0-8.0-7.0-2.0-0.7,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,517,,html-keyboard-response,230,3719,0.0-8.0-7.0-2.0-1.7,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A tourist walks past the laboratory on his way to the wax museum.</b><br>",,response
null,null,,html-keyboard-response,231,3733,0.0-8.0-7.0-2.0-0.8,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,944,,html-keyboard-response,232,3748,0.0-8.0-7.0-2.0-1.8,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A member of the public walks past the laboratory while going home.</b><br>",,response
null,null,,html-keyboard-response,233,3755,0.0-8.0-7.0-2.0-0.9,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,600,,html-keyboard-response,234,3765,0.0-8.0-7.0-2.0-1.9,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>An amateur scientist enters the laboratory to take photographs.</b><br>",,response
null,null,,html-keyboard-response,235,3773,0.0-8.0-7.0-2.0-0.10,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,667,,html-keyboard-response,236,3782,0.0-8.0-7.0-2.0-1.10,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab member stays after work and gets drunk in the laboratory.</b><br>",,response
null,null,,html-keyboard-response,237,3793,0.0-8.0-7.0-2.0-0.11,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,617,,html-keyboard-response,238,3803,0.0-8.0-7.0-2.0-1.11,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A recently retired scientist returns to collect his briefcase.</b><br>",,response
"{""age"":""present stage today grow wire combination somewhere""}",3261,,survey-text,239,3815,0.0-9.0,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]",,,
"{""gender"":""non-binary""}",2652,[0],survey-multi-choice,240,3823,0.0-10.0,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]",,,
"{""gender"":""right-handed""}",3139,[0],survey-multi-choice,241,3833,0.0-11.0,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]",,,
"{""age"":""air contrast space talk felt stop graph ruler tomorrow""}",3090,,survey-text,242,3840,0.0-12.0,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]",,,
0,741,,html-button-response,243,3850,0.0-13.0,6,1,2023-08-01 08:39:50,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,oYYjATzZSf1C,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<p>Thanks for taking part in this experiment!</b><br>
      <br>
      The goal of this study is to investigate how judgments and reaction times are affected by violations of the strict text versus the purpose of a rule.<br>
      <br>
      To receive your reward, please click the button below to return to the Prolific website:</p>
      ",,
"{""DesktopConf"":""I confirm""}",2864,[0],survey-multi-choice,0,3,0.0-0.0,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",,,
j,568,,html-keyboard-response,1,7,0.0-1.0,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]","<p style=""text-align:left;""><b>Welcome to the experiment!</b><br>
      <br>
      In this experiment, we will assess <b>reaction times</b>.<br>
      <br>
      Please only start the study if you are in a calm, distraction-free environment and will not be disturbed during the next <b>10 minutes</b>. Turn off any music, TV noise, etc.<br>
      <br>
      When you are ready, press any key to receive further information.",,
,,,fullscreen,2,8,0.0-2.0,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",,true,
b,508,,html-keyboard-response,3,9,0.0-3.0,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]","
        <p style=""text-align:left;"">
          <b>Instructions</b><br>
          <br>
          
          In this experiment, we will present you with several hypothetical rules, and with descriptions of people whose actions may or may not comply with these rules.<br>
          <br>

          In each case, your task will be to decide whether a person's action complied with the rule or not.<br> 
          <br>

          This will be indicated by pressing either the <b>e key</b> or the <b>i key</b> on your keyboard (further instruction will follow).<br>
          <br>

          Please try to make the decision <b>as quickly as possible.</b><br>
          <br>

          There will be <b>8 blocks</b> in this experiment, each block consisting of one rule and several examples of behaviours that may or may not comply with the rule.
          After each block, you will have the opportunity to take a short break.<br>
          <br>

          We expect the whole experiment to take around <b>10 minutes</b>.<br>
          <br>

          Before the actual experiment, there will be some practice trials to help you become familiar with the task.<br>  
          <br>

          Press any key to see further instructions.</p>
        ",,
c,966,,html-keyboard-response,4,9,0.0-4.0,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]","
        <p style=""text-align:left;"">
          <b>Practice trials</b><br>
          <br>
          
          You will now have the opportunity to complete some practice trials to become familiar with the task.<br>
          <br>

          On the following page, a rule will be presented. Please read carefully and make sure you understand the rule before continuing.<br> 
          <br>

          Afterwards, several examples of behaviours will be shown that may or may not comply with the rule.<br>
          <br>

          Your task will be to indicate whether the person complied with the rule or not, by pressing either the <b>e key</b> or the <b>i key</b> on your keyboard.</b>
          Which key stands for which response will be indicated on screen, along with the examples of behaviours that we ask you to evaluate.
          The key assignment will remain the same throughout the whole experiment.<br>
          <br>

          During the practice trials, you are free to move through the example behaviours <b>at your own pace</b>.<br>
          <br>

          During the main experiment, however, we are going to ask you to respond <b>as quickly as possible</b>. There will be a <b>time limit of 8 seconds</b> to give a response.<br>
          <br>

          Press any key to start the practice trial.</p>
        ",,
l,670,,html-keyboard-response,5,10,0.0-5.0,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]","<p style=""text-align:left;""><b>A university posted the following rule in a student dormitory: ""No noise after 10 pm"".</b><br>
     <br>
     On the following pages, we will show you several examples of behaviours that may or may not comply with the rule.<br>
     <br>
     Each action will be presented on a separate page.<br>
     <br>
     Press the assigned keys (shown alongside the described actions) to indicate whether or not the person complied with the rule.<br>
     <br>
     You can move through the pages at your own pace during these practice trials. During the main experiment, your task will be to answer as quickly as possible.<br>
     <br>
     Press any key to begin.",,
null,null,,html-keyboard-response,6,11,0.0-6.0-0.0,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,537,,html-keyboard-response,7,13,0.0-6.0-1.0,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student listens to a podcast with headphones on at 11:30 pm.</b><br>",,response
null,null,,html-keyboard-response,8,20,0.0-6.0-0.1,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,627,,html-keyboard-response,9,21,0.0-6.0-1.1,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>Some students have a loud argument in the hallway at 11 pm.</b><br>",,response
null,null,,html-keyboard-response,10,21,0.0-6.0-0.2,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,646,,html-keyboard-response,11,22,0.0-6.0-1.2,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is firmly asleep in her bed at 10:30 pm.</b><br>",,response
null,null,,html-keyboard-response,12,23,0.0-6.0-0.3,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,619,,html-keyboard-response,13,24,0.0-6.0-1.3,10,1,2023-08-01 08:39:55,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,6O2DKYHJvFkt,"[""<br>Did this person comply with the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student drills some holes into the wall to hang pictures at 11:15 pm.</b><br>",,response
